year,qtr,area_fips,low,high
2013,4,45089,1.01,1.19
2013,4,45091,2.15,2.61
2013,4,46003,2.61,3.43
2013,4,46005,1.19,1.37
2013,4,46007,0,.78
2013,4,46009,1.19,1.37
2013,4,46011,.78,1.01
2013,4,46013,1.19,1.37
2013,4,46015,2.15,2.61
2013,4,46017,3.43,
2013,4,46019,1.82,2.15
2013,4,46021,3.43,
2013,4,46023,.78,1.01
2013,4,46025,1.82,2.15
2013,4,46027,.78,1.01
2013,4,46029,.78,1.01
2013,4,46031,0,.78
2013,4,46033,2.61,3.43
2013,4,46035,.78,1.01
2013,4,46037,1.58,1.82
2013,4,46039,1.82,2.15
2013,4,46041,0,.78
2013,4,46043,.78,1.01
2013,4,46045,3.43,
2013,4,46047,2.15,2.61
2013,4,46049,1.01,1.19
2013,4,46051,1.58,1.82
2013,4,46053,.78,1.01
2013,4,46055,.78,1.01
2013,4,46057,1.01,1.19
2013,4,46059,1.58,1.82
2013,4,46061,1.82,2.15
2013,4,46063,1.82,2.15
2013,4,46065,.78,1.01
2013,4,46067,1.01,1.19
2013,4,46069,0,.78
2013,4,46071,0,.78
2013,4,46073,.78,1.01
2013,4,46075,0,.78
2013,4,46077,2.61,3.43
2013,4,46079,2.15,2.61
2013,4,46081,1.82,2.15
2013,4,46083,1.82,2.15
2013,4,46085,1.82,2.15
2013,4,46087,2.15,2.61
2013,4,46089,1.01,1.19
2013,4,46091,0,.78
2013,4,46093,3.43,
2013,4,46095,0,.78
2013,4,46097,1.82,2.15
2013,4,46099,1.01,1.19
2013,4,46101,1.58,1.82
2013,4,46103,1.58,1.82
2013,4,46105,2.61,3.43
2013,4,46107,0,.78
2013,4,46109,1.01,1.19
2013,4,46111,0,.78
2013,4,46113,0,.78
2013,4,46115,1.37,1.58
2013,4,46117,3.43,
2013,4,46119,1.58,1.82
2013,4,46121,0,.78
2013,4,46123,0,.78
2013,4,46125,2.15,2.61
2013,4,46127,1.01,1.19
2013,4,46129,0,.78
2013,4,46135,1.01,1.19
2013,4,46137,0,.78
2013,4,47001,.78,1.01
2013,4,47003,1.37,1.58
2013,4,47005,1.37,1.58
2013,4,47007,3.43,
2013,4,47009,1.58,1.82
2013,4,47011,1.37,1.58
2013,4,47013,1.58,1.82
2013,4,47015,3.43,
2013,4,47017,2.61,3.43
2013,4,47019,2.61,3.43
2013,4,47021,3.43,
2013,4,47023,2.61,3.43
2013,4,47025,1.82,2.15
2013,4,47027,3.43,
2013,4,47029,1.58,1.82
2013,4,47031,1.37,1.58
2013,4,47033,2.61,3.43
2013,4,47035,2.15,2.61
2013,4,47037,.78,1.01
2013,4,47039,1.01,1.19
2013,4,47041,1.82,2.15
2013,4,47043,2.15,2.61
2013,4,47045,1.19,1.37
2013,4,47047,3.43,
2013,4,47049,1.82,2.15
2013,4,47051,2.61,3.43
2013,4,47053,1.82,2.15
2013,4,47055,1.37,1.58
2013,4,47057,3.43,
2013,4,47059,1.58,1.82
2013,4,47061,2.15,2.61
2013,4,47063,1.37,1.58
2013,4,47065,1.19,1.37
2013,4,47067,2.61,3.43
2013,4,47069,1.58,1.82
2013,4,47071,2.61,3.43
2013,4,47073,2.61,3.43
2013,4,47075,1.58,1.82
2013,4,47077,2.15,2.61
2013,4,47079,1.82,2.15
2013,4,47081,2.61,3.43
2013,4,47083,1.37,1.58
2013,4,47085,1.37,1.58
2013,4,47087,3.43,
2013,4,47089,2.15,2.61
2013,4,47091,1.82,2.15
2013,4,47093,1.37,1.58
2013,4,47095,0,.78
2013,4,47097,1.19,1.37
2013,4,47099,2.61,3.43
2013,4,47101,1.82,2.15
2013,4,47103,2.15,2.61
2013,4,47105,2.61,3.43
2013,4,47107,1.37,1.58
2013,4,47109,1.82,2.15
2013,4,47111,2.61,3.43
2013,4,47113,.78,1.01
2013,4,47115,2.61,3.43
2013,4,47117,2.15,2.61
2013,4,47119,1.82,2.15
2013,4,47121,2.61,3.43
2013,4,47123,1.82,2.15
2013,4,47125,2.61,3.43
2013,4,47127,2.61,3.43
2013,4,47129,2.61,3.43
2013,4,47131,1.37,1.58
2013,4,47133,2.61,3.43
2013,4,47135,2.15,2.61
2013,4,47137,2.15,2.61
2013,4,47139,2.15,2.61
2013,4,47141,1.37,1.58
2013,4,47143,1.19,1.37
2013,4,47145,1.01,1.19
2013,4,47147,2.61,3.43
2013,4,47149,1.58,1.82
2013,4,47151,2.61,3.43
2013,4,47153,2.61,3.43
2013,4,47155,2.15,2.61
2013,4,47157,.78,1.01
2013,4,47159,1.58,1.82
2013,4,47161,2.61,3.43
2013,4,47163,1.19,1.37
2013,4,47165,2.61,3.43
2013,4,47167,3.43,
2013,4,47169,2.61,3.43
2013,4,47171,1.37,1.58
2013,4,47173,3.43,
2013,4,47175,3.43,
2013,4,47177,1.82,2.15
2013,4,47179,1.58,1.82
2013,4,47181,2.61,3.43
2013,4,47183,1.58,1.82
2013,4,47185,1.58,1.82
2013,4,47187,1.82,2.15
2013,4,47189,2.61,3.43
2013,4,48001,.78,1.01
2013,4,48003,0,.78
2013,4,48005,0,.78
2013,4,48007,2.15,2.61
2013,4,48009,2.15,2.61
2013,4,48011,3.43,
2013,4,48013,1.37,1.58
2013,4,48015,1.37,1.58
2013,4,48017,1.19,1.37
2013,4,48019,3.43,
2013,4,48021,2.61,3.43
2013,4,48023,0,.78
2013,4,48025,0,.78
2013,4,48027,1.58,1.82
2013,4,48029,1.19,1.37
2013,4,48031,1.01,1.19
2013,4,48033,1.82,2.15
2013,4,48035,2.61,3.43
2013,4,48037,.78,1.01
2013,4,48039,1.58,1.82
2013,4,48041,1.01,1.19
2013,4,48043,1.01,1.19
2013,4,48045,2.15,2.61
2013,4,48047,.78,1.01
2013,4,48049,1.01,1.19
2013,4,48051,1.01,1.19
2013,4,48053,1.82,2.15
2013,4,48055,1.37,1.58
2013,4,48057,0,.78
2013,4,48059,2.61,3.43
2013,4,48061,1.01,1.19
2013,4,48063,1.19,1.37
2013,4,48065,0,.78
2013,4,48067,1.19,1.37
2013,4,48069,.78,1.01
2013,4,48071,1.58,1.82
2013,4,48073,1.37,1.58
2013,4,48075,0,.78
2013,4,48077,3.43,
2013,4,48079,.78,1.01
2013,4,48081,1.82,2.15
2013,4,48083,0,.78
2013,4,48085,1.58,1.82
2013,4,48087,.78,1.01
2013,4,48089,1.37,1.58
2013,4,48091,2.15,2.61
2013,4,48093,1.58,1.82
2013,4,48095,0,.78
2013,4,48097,.78,1.01
2013,4,48099,2.61,3.43
2013,4,48101,.78,1.01
2013,4,48103,0,.78
2013,4,48105,0,.78
2013,4,48107,0,.78
2013,4,48109,.78,1.01
2013,4,48111,0,.78
2013,4,48113,0,.78
2013,4,48115,1.01,1.19
2013,4,48117,0,.78
2013,4,48119,2.15,2.61
2013,4,48121,2.61,3.43
2013,4,48123,1.01,1.19
2013,4,48125,0,.78
2013,4,48127,0,.78
2013,4,48129,0,.78
2013,4,48131,0,.78
2013,4,48133,0,.78
2013,4,48135,0,.78
2013,4,48137,2.15,2.61
2013,4,48139,2.61,3.43
2013,4,48141,1.37,1.58
2013,4,48143,1.19,1.37
2013,4,48145,1.01,1.19
2013,4,48147,1.82,2.15
2013,4,48149,.78,1.01
2013,4,48151,2.15,2.61
2013,4,48153,1.37,1.58
2013,4,48155,0,.78
2013,4,48157,2.61,3.43
2013,4,48159,.78,1.01
2013,4,48161,1.37,1.58
2013,4,48163,0,.78
2013,4,48165,0,.78
2013,4,48167,2.15,2.61
2013,4,48169,.78,1.01
2013,4,48171,1.37,1.58
2013,4,48173,.78,1.01
2013,4,48175,1.82,2.15
2013,4,48177,0,.78
2013,4,48179,.78,1.01
2013,4,48181,1.01,1.19
2013,4,48183,.78,1.01
2013,4,48185,1.19,1.37
2013,4,48187,2.61,3.43
2013,4,48189,1.01,1.19
2013,4,48191,1.01,1.19
2013,4,48193,1.37,1.58
2013,4,48195,0,.78
2013,4,48197,.78,1.01
2013,4,48199,1.82,2.15
2013,4,48201,0,.78
2013,4,48203,.78,1.01
2013,4,48205,1.82,2.15
2013,4,48207,0,.78
2013,4,48209,2.61,3.43
2013,4,48211,0,.78
2013,4,48213,1.82,2.15
2013,4,48215,1.19,1.37
2013,4,48217,1.37,1.58
2013,4,48219,0,.78
2013,4,48221,1.82,2.15
2013,4,48223,1.19,1.37
2013,4,48225,.78,1.01
2013,4,48227,.78,1.01
2013,4,48229,0,.78
2013,4,48231,1.19,1.37
2013,4,48233,0,.78
2013,4,48235,0,.78
2013,4,48237,0,.78
2013,4,48239,1.01,1.19
2013,4,48241,1.19,1.37
2013,4,48243,1.58,1.82
2013,4,48245,0,.78
2013,4,48247,.78,1.01
2013,4,48249,.78,1.01
2013,4,48251,2.15,2.61
2013,4,48253,1.37,1.58
2013,4,48255,0,.78
2013,4,48257,2.61,3.43
2013,4,48259,3.43,
2013,4,48261,0,.78
2013,4,48263,0,.78
2013,4,48265,1.58,1.82
2013,4,48267,0,.78
2013,4,48269,0,.78
2013,4,48271,1.37,1.58
2013,4,48273,1.19,1.37
2013,4,48275,0,.78
2013,4,48277,1.37,1.58
2013,4,48279,1.58,1.82
2013,4,48281,2.61,3.43
2013,4,48283,0,.78
2013,4,48285,1.82,2.15
2013,4,48287,.78,1.01
2013,4,48289,.78,1.01
2013,4,48291,1.37,1.58
2013,4,48293,1.01,1.19
2013,4,48295,0,.78
2013,4,48297,.78,1.01
2013,4,48299,3.43,
2013,4,48303,1.01,1.19
2013,4,48305,1.19,1.37
2013,4,48307,1.58,1.82
2013,4,48309,.78,1.01
2013,4,48311,0,.78
2013,4,48313,1.01,1.19
2013,4,48315,2.15,2.61
2013,4,48317,.78,1.01
2013,4,48319,2.15,2.61
2013,4,48321,1.19,1.37
2013,4,48323,1.19,1.37
2013,4,48325,2.61,3.43
2013,4,48327,.78,1.01
2013,4,48329,0,.78
2013,4,48331,1.37,1.58
2013,4,48333,.78,1.01
2013,4,48335,0,.78
2013,4,48337,1.37,1.58
2013,4,48339,2.15,2.61
2013,4,48341,0,.78
2013,4,48343,0,.78
2013,4,48345,2.15,2.61
2013,4,48347,1.19,1.37
2013,4,48349,.78,1.01
2013,4,48351,2.15,2.61
2013,4,48353,.78,1.01
2013,4,48355,.78,1.01
2013,4,48357,0,.78
2013,4,48359,.78,1.01
2013,4,48361,1.58,1.82
2013,4,48363,1.82,2.15
2013,4,48365,.78,1.01
2013,4,48367,2.61,3.43
2013,4,48369,0,.78
2013,4,48371,0,.78
2013,4,48373,1.37,1.58
2013,4,48375,0,.78
2013,4,48377,0,.78
2013,4,48379,3.43,
2013,4,48381,2.61,3.43
2013,4,48383,0,.78
2013,4,48385,.78,1.01
2013,4,48387,2.61,3.43
2013,4,48389,0,.78
2013,4,48391,1.19,1.37
2013,4,48393,1.01,1.19
2013,4,48395,1.37,1.58
2013,4,48397,3.43,
2013,4,48399,0,.78
2013,4,48401,1.19,1.37
2013,4,48403,1.82,2.15
2013,4,48405,2.15,2.61
2013,4,48407,3.43,
2013,4,48409,1.58,1.82
2013,4,48411,1.37,1.58
2013,4,48413,1.01,1.19
2013,4,48415,0,.78
2013,4,48417,0,.78
2013,4,48419,1.82,2.15
2013,4,48421,1.37,1.58
2013,4,48423,1.19,1.37
2013,4,48425,1.01,1.19
2013,4,48427,1.19,1.37
2013,4,48429,0,.78
2013,4,48431,0,.78
2013,4,48433,0,.78
2013,4,48435,0,.78
2013,4,48437,0,.78
2013,4,48439,1.19,1.37
2013,4,48441,1.01,1.19
2013,4,48443,0,.78
2013,4,48445,0,.78
2013,4,48447,2.15,2.61
2013,4,48449,1.19,1.37
2013,4,48451,1.19,1.37
2013,4,48453,1.01,1.19
2013,4,48455,2.61,3.43
2013,4,48457,1.82,2.15
2013,4,48459,2.61,3.43
2013,4,48461,0,.78
2013,4,48463,1.37,1.58
2013,4,48465,1.19,1.37
2013,4,48467,2.61,3.43
2013,4,48469,.78,1.01
2013,4,48471,1.01,1.19
2013,4,48473,1.19,1.37
2013,4,48475,0,.78
2013,4,48477,1.19,1.37
2013,4,48479,1.01,1.19
2013,4,48481,1.19,1.37
2013,4,48483,0,.78
2013,4,48485,1.01,1.19
2013,4,48487,.78,1.01
2013,4,48489,.78,1.01
2013,4,48491,2.15,2.61
2013,4,48493,3.43,
2013,4,48495,0,.78
2013,4,48497,1.37,1.58
2013,4,48499,1.82,2.15
2013,4,48501,0,.78
2013,4,48503,1.01,1.19
2013,4,48505,0,.78
2013,4,48507,1.58,1.82
2013,4,49001,1.19,1.37
2013,4,49003,2.15,2.61
2013,4,49005,1.58,1.82
2013,4,49007,1.37,1.58
2013,4,49009,0,.78
2013,4,49011,2.61,3.43
2013,4,49013,1.01,1.19
2013,4,49015,1.01,1.19
2013,4,49017,1.19,1.37
2013,4,49019,1.82,2.15
2013,4,49021,1.37,1.58
2013,4,49023,1.82,2.15
2013,4,49025,1.37,1.58
2013,4,49027,1.19,1.37
2013,4,49029,3.43,
2013,4,49031,0,.78
2013,4,49033,1.19,1.37
2013,4,49035,1.19,1.37
2013,4,49037,1.37,1.58
2013,4,49039,2.61,3.43
2013,4,49041,1.58,1.82
2013,4,49043,3.43,
2013,4,49045,3.43,
2013,4,49047,1.82,2.15
2013,4,49049,2.15,2.61
2013,4,49051,3.43,
2013,4,49053,2.61,3.43
2013,4,49055,3.43,
2013,4,49057,1.82,2.15
2013,4,50001,1.37,1.58
2013,4,50003,1.37,1.58
2013,4,50005,1.58,1.82
2013,4,50007,1.19,1.37
2013,4,50009,1.82,2.15
2013,4,50011,1.37,1.58
2013,4,50013,3.43,
2013,4,50015,1.82,2.15
2013,4,50017,2.61,3.43
2013,4,50019,1.82,2.15
2013,4,50021,1.58,1.82
2013,4,50023,1.37,1.58
2013,4,50025,1.01,1.19
2013,4,50027,1.82,2.15
2013,4,51001,1.82,2.15
2013,4,51003,1.82,2.15
2013,4,51005,1.37,1.58
2013,4,51007,3.43,
2013,4,51009,2.15,2.61
2013,4,51011,3.43,
2013,4,51013,1.19,1.37
2013,4,51015,1.82,2.15
2013,4,51017,1.01,1.19
2013,4,51019,3.43,
2013,4,51021,2.15,2.61
2013,4,51023,2.61,3.43
2013,4,51025,1.82,2.15
2013,4,51027,1.01,1.19
2013,4,51029,2.15,2.61
2013,4,51031,1.58,1.82
2013,4,51033,3.43,
2013,4,51035,1.82,2.15
2013,4,51036,2.15,2.61
2013,4,51037,2.15,2.61
2013,4,51041,2.61,3.43
2013,4,51043,3.43,
2013,4,51045,3.43,
2013,4,51047,3.43,
2013,4,51049,3.43,
2013,4,51051,.78,1.01
2013,4,51053,2.61,3.43
2013,4,51057,1.58,1.82
2013,4,51059,1.82,2.15
2013,4,51061,3.43,
2013,4,51063,3.43,
2013,4,51065,3.43,
2013,4,51067,2.61,3.43
2013,4,51069,2.61,3.43
2013,4,51071,1.58,1.82
2013,4,51073,3.43,
2013,4,51075,1.19,1.37
2013,4,51077,3.43,
2013,4,51079,3.43,
2013,4,51081,2.15,2.61
2013,4,51083,1.37,1.58
2013,4,51085,2.61,3.43
2013,4,51087,1.37,1.58
2013,4,51089,1.58,1.82
2013,4,51091,1.19,1.37
2013,4,51093,3.43,
2013,4,51095,3.43,
2013,4,51097,3.43,
2013,4,51099,1.82,2.15
2013,4,51101,3.43,
2013,4,51103,1.82,2.15
2013,4,51105,1.19,1.37
2013,4,51107,3.43,
2013,4,51109,3.43,
2013,4,51111,2.61,3.43
2013,4,51113,3.43,
2013,4,51115,3.43,
2013,4,51117,1.82,2.15
2013,4,51119,2.61,3.43
2013,4,51121,1.19,1.37
2013,4,51125,2.61,3.43
2013,4,51127,3.43,
2013,4,51131,2.15,2.61
2013,4,51133,3.43,
2013,4,51135,1.58,1.82
2013,4,51137,3.43,
2013,4,51139,3.43,
2013,4,51141,2.15,2.61
2013,4,51143,2.61,3.43
2013,4,51145,3.43,
2013,4,51147,1.01,1.19
2013,4,51149,1.37,1.58
2013,4,51153,3.43,
2013,4,51155,1.01,1.19
2013,4,51157,3.43,
2013,4,51159,1.82,2.15
2013,4,51161,2.61,3.43
2013,4,51163,3.43,
2013,4,51165,1.82,2.15
2013,4,51167,1.82,2.15
2013,4,51169,2.15,2.61
2013,4,51171,2.61,3.43
2013,4,51173,1.19,1.37
2013,4,51175,2.15,2.61
2013,4,51177,3.43,
2013,4,51179,3.43,
2013,4,51181,1.58,1.82
2013,4,51183,1.19,1.37
2013,4,51185,1.19,1.37
2013,4,51187,2.61,3.43
2013,4,51191,1.58,1.82
2013,4,51193,3.43,
2013,4,51195,1.01,1.19
2013,4,51197,1.82,2.15
2013,4,51199,3.43,
2013,4,51510,1.37,1.58
2013,4,51515,1.82,2.15
2013,4,51520,0,.78
2013,4,51530,0,.78
2013,4,51540,0,.78
2013,4,51550,2.61,3.43
2013,4,51570,1.19,1.37
2013,4,51580,0,.78
2013,4,51590,0,.78
2013,4,51595,0,.78
2013,4,51600,1.58,1.82
2013,4,51610,2.15,2.61
2013,4,51620,1.37,1.58
2013,4,51630,1.01,1.19
2013,4,51640,0,.78
2013,4,51650,1.82,2.15
2013,4,51660,0,.78
2013,4,51670,1.01,1.19
2013,4,51678,1.19,1.37
2013,4,51680,0,.78
2013,4,51683,.78,1.01
2013,4,51685,3.43,
2013,4,51690,1.01,1.19
2013,4,51700,1.01,1.19
2013,4,51710,1.01,1.19
2013,4,51720,0,.78
2013,4,51730,1.01,1.19
2013,4,51735,3.43,
2013,4,51740,1.19,1.37
2013,4,51750,0,.78
2013,4,51760,0,.78
2013,4,51770,.78,1.01
2013,4,51775,0,.78
2013,4,51790,1.58,1.82
2013,4,51800,3.43,
2013,4,51810,2.61,3.43
2013,4,51820,1.37,1.58
2013,4,51830,.78,1.01
2013,4,51840,0,.78
2013,4,53001,1.01,1.19
2013,4,53003,2.61,3.43
2013,4,53005,1.37,1.58
2013,4,53007,1.58,1.82
2013,4,53009,2.15,2.61
2013,4,53011,2.61,3.43
2013,4,53013,1.58,1.82
2013,4,53015,1.82,2.15
2013,4,53017,2.61,3.43
2013,4,53019,1.37,1.58
2013,4,53021,1.37,1.58
2013,4,53023,.78,1.01
2013,4,53025,1.37,1.58
2013,4,53027,2.15,2.61
2013,4,53029,3.43,
2013,4,53031,3.43,
2013,4,53033,1.37,1.58
2013,4,53035,2.61,3.43
2013,4,53037,2.61,3.43
2013,4,53039,1.82,2.15
2013,4,53041,1.82,2.15
2013,4,53043,2.61,3.43
2013,4,53045,3.43,
2013,4,53047,1.37,1.58
2013,4,53049,2.15,2.61
2013,4,53051,2.15,2.61
2013,4,53053,2.61,3.43
2013,4,53055,2.61,3.43
2013,4,53057,2.15,2.61
2013,4,53059,3.43,
2013,4,53061,2.61,3.43
2013,4,53063,1.82,2.15
2013,4,53065,2.61,3.43
2013,4,53067,2.15,2.61
2013,4,53069,1.58,1.82
2013,4,53071,1.37,1.58
2013,4,53073,2.15,2.61
2013,4,53075,.78,1.01
2013,4,53077,1.37,1.58
2013,4,54001,1.37,1.58
2013,4,54003,2.61,3.43
2013,4,54005,.78,1.01
2013,4,54007,1.01,1.19
2013,4,54009,1.01,1.19
2013,4,54011,.78,1.01
2013,4,54013,1.58,1.82
2013,4,54015,1.82,2.15
2013,4,54017,1.19,1.37
2013,4,54019,1.58,1.82
2013,4,54021,0,.78
2013,4,54023,.78,1.01
2013,4,54025,1.58,1.82
2013,4,54027,2.61,3.43
2013,4,54029,1.01,1.19
2013,4,54031,1.19,1.37
2013,4,54033,.78,1.01
2013,4,54035,1.37,1.58
2013,4,54037,3.43,
2013,4,54039,0,.78
2013,4,54041,.78,1.01
2013,4,54043,1.82,2.15
2013,4,54045,.78,1.01
2013,4,54047,0,.78
2013,4,54049,1.01,1.19
2013,4,54051,0,.78
2013,4,54053,1.37,1.58
2013,4,54055,1.19,1.37
2013,4,54057,1.37,1.58
2013,4,54059,1.01,1.19
2013,4,54061,.78,1.01
2013,4,54063,3.43,
2013,4,54065,3.43,
2013,4,54067,1.01,1.19
2013,4,54069,0,.78
2013,4,54071,2.15,2.61
2013,4,54073,0,.78
2013,4,54075,1.19,1.37
2013,4,54077,1.82,2.15
2013,4,54079,1.82,2.15
2013,4,54081,1.19,1.37
2013,4,54083,1.19,1.37
2013,4,54085,.78,1.01
2013,4,54087,1.37,1.58
2013,4,54089,2.61,3.43
2013,4,54091,1.82,2.15
2013,4,54093,1.37,1.58
2013,4,54095,1.19,1.37
2013,4,54097,1.82,2.15
2013,4,54099,1.01,1.19
2013,4,54101,1.37,1.58
2013,4,54103,1.01,1.19
2013,4,54105,2.61,3.43
2013,4,54107,.78,1.01
2013,4,54109,1.19,1.37
2013,4,55001,2.15,2.61
2013,4,55003,1.01,1.19
2013,4,55005,1.19,1.37
2013,4,55007,2.15,2.61
2013,4,55009,1.01,1.19
2013,4,55011,1.19,1.37
2013,4,55013,1.82,2.15
2013,4,55015,1.82,2.15
2013,4,55017,1.58,1.82
2013,4,55019,1.19,1.37
2013,4,55021,2.15,2.61
2013,4,55023,1.01,1.19
2013,4,55025,1.01,1.19
2013,4,55027,1.19,1.37
2013,4,55029,2.15,2.61
2013,4,55031,1.82,2.15
2013,4,55033,1.37,1.58
2013,4,55035,1.01,1.19
2013,4,55037,3.43,
2013,4,55039,1.37,1.58
2013,4,55041,1.58,1.82
2013,4,55043,1.19,1.37
2013,4,55045,1.37,1.58
2013,4,55047,1.01,1.19
2013,4,55049,1.58,1.82
2013,4,55051,3.43,
2013,4,55053,.78,1.01
2013,4,55055,1.58,1.82
2013,4,55057,.78,1.01
2013,4,55059,2.15,2.61
2013,4,55061,1.01,1.19
2013,4,55063,.78,1.01
2013,4,55065,2.61,3.43
2013,4,55067,1.37,1.58
2013,4,55069,1.58,1.82
2013,4,55071,1.19,1.37
2013,4,55073,1.01,1.19
2013,4,55075,.78,1.01
2013,4,55077,2.61,3.43
2013,4,55078,0,.78
2013,4,55079,.78,1.01
2013,4,55081,.78,1.01
2013,4,55083,3.43,
2013,4,55085,1.37,1.58
2013,4,55087,1.19,1.37
2013,4,55089,2.15,2.61
2013,4,55091,1.82,2.15
2013,4,55093,3.43,
2013,4,55095,2.15,2.61
2013,4,55097,1.19,1.37
2013,4,55099,1.01,1.19
2013,4,55101,1.58,1.82
2013,4,55103,.78,1.01
2013,4,55105,1.37,1.58
2013,4,55107,1.58,1.82
2013,4,55109,3.43,
2013,4,55111,1.01,1.19
2013,4,55113,1.37,1.58
2013,4,55115,1.58,1.82
2013,4,55117,.78,1.01
2013,4,55119,1.01,1.19
2013,4,55121,.78,1.01
2013,4,55123,1.19,1.37
2013,4,55125,1.82,2.15
2013,4,55127,2.15,2.61
2013,4,55129,3.43,
2013,4,55131,2.15,2.61
2013,4,55133,1.37,1.58
2013,4,55135,1.37,1.58
2013,4,55137,2.61,3.43
2013,4,55139,.78,1.01
2013,4,55141,0,.78
2013,4,56001,1.37,1.58
2013,4,56003,1.19,1.37
2013,4,56005,.78,1.01
2013,4,56007,1.19,1.37
2013,4,56009,1.01,1.19
2013,4,56011,2.61,3.43
2013,4,56013,1.37,1.58
2013,4,56015,2.15,2.61
2013,4,56017,0,.78
2013,4,56019,2.61,3.43
2013,4,56021,1.58,1.82
2013,4,56023,2.15,2.61
2013,4,56025,1.01,1.19
2013,4,56027,.78,1.01
2013,4,56029,1.19,1.37
2013,4,56031,1.58,1.82
2013,4,56033,2.15,2.61
2013,4,56035,1.01,1.19
2013,4,56037,.78,1.01
2013,4,56039,1.58,1.82
2013,4,56041,1.37,1.58
2013,4,56043,1.01,1.19
2013,4,56045,1.82,2.15
2014,1,01001,3.43,
2014,1,01003,2.61,3.43
2014,1,01005,1.01,1.19
2014,1,01007,1.19,1.37
2014,1,01009,3.43,
2014,1,01011,1.19,1.37
2014,1,01013,1.01,1.19
2014,1,01015,1.58,1.82
2014,1,01017,1.82,2.15
2014,1,01019,2.61,3.43
2014,1,01021,2.61,3.43
2014,1,01023,1.37,1.58
2014,1,01025,.78,1.01
2014,1,01027,2.15,2.61
2014,1,01029,2.61,3.43
2014,1,01031,2.61,3.43
2014,1,01033,1.01,1.19
2014,1,01035,1.37,1.58
2014,1,01037,2.61,3.43
2014,1,01039,1.58,1.82
2014,1,01041,1.58,1.82
2014,1,01043,1.58,1.82
2014,1,01045,1.01,1.19
2014,1,01047,1.37,1.58
2014,1,01049,1.19,1.37
2014,1,01051,3.43,
2014,1,01053,1.19,1.37
2014,1,01055,1.19,1.37
2014,1,01057,3.43,
2014,1,01059,1.19,1.37
2014,1,01061,3.43,
2014,1,01063,1.01,1.19
2014,1,01065,2.61,3.43
2014,1,01067,3.43,
2014,1,01069,1.37,1.58
2014,1,01071,1.19,1.37
2014,1,01073,1.01,1.19
2014,1,01075,1.37,1.58
2014,1,01077,2.15,2.61
2014,1,01079,1.19,1.37
2014,1,01081,1.82,2.15
2014,1,01083,2.61,3.43
2014,1,01085,0,.78
2014,1,01087,.78,1.01
2014,1,01089,1.19,1.37
2014,1,01091,1.58,1.82
2014,1,01093,.78,1.01
2014,1,01095,1.37,1.58
2014,1,01097,1.19,1.37
2014,1,01099,1.82,2.15
2014,1,01101,1.01,1.19
2014,1,01103,1.19,1.37
2014,1,01105,1.19,1.37
2014,1,01107,1.58,1.82
2014,1,01109,1.19,1.37
2014,1,01111,2.61,3.43
2014,1,01113,2.61,3.43
2014,1,01115,3.43,
2014,1,01117,2.15,2.61
2014,1,01119,.78,1.01
2014,1,01121,1.01,1.19
2014,1,01123,1.58,1.82
2014,1,01125,1.19,1.37
2014,1,01127,1.37,1.58
2014,1,01129,.78,1.01
2014,1,01131,1.37,1.58
2014,1,01133,1.58,1.82
2014,1,02013,0,.78
2014,1,02016,.78,1.01
2014,1,02020,1.37,1.58
2014,1,02050,.78,1.01
2014,1,02060,0,.78
2014,1,02068,1.01,1.19
2014,1,02070,0,.78
2014,1,02090,1.58,1.82
2014,1,02100,3.43,
2014,1,02105,2.61,3.43
2014,1,02110,1.58,1.82
2014,1,02122,2.15,2.61
2014,1,02130,1.37,1.58
2014,1,02150,1.82,2.15
2014,1,02164,0,.78
2014,1,02170,3.43,
2014,1,02180,.78,1.01
2014,1,02185,0,.78
2014,1,02188,0,.78
2014,1,02195,0,.78
2014,1,02198,.78,1.01
2014,1,02220,1.58,1.82
2014,1,02230,1.58,1.82
2014,1,02240,1.19,1.37
2014,1,02261,1.01,1.19
2014,1,02270,0,.78
2014,1,02275,1.01,1.19
2014,1,02282,3.43,
2014,1,02290,0,.78
2014,1,04001,1.01,1.19
2014,1,04003,2.15,2.61
2014,1,04005,1.58,1.82
2014,1,04007,1.82,2.15
2014,1,04009,1.58,1.82
2014,1,04011,0,.78
2014,1,04012,1.58,1.82
2014,1,04013,1.58,1.82
2014,1,04015,2.61,3.43
2014,1,04017,1.82,2.15
2014,1,04019,1.82,2.15
2014,1,04021,3.43,
2014,1,04023,1.82,2.15
2014,1,04025,2.61,3.43
2014,1,04027,1.82,2.15
2014,1,05001,0,.78
2014,1,05003,0,.78
2014,1,05005,1.58,1.82
2014,1,05007,1.19,1.37
2014,1,05009,1.19,1.37
2014,1,05011,1.01,1.19
2014,1,05013,0,.78
2014,1,05015,1.19,1.37
2014,1,05017,1.01,1.19
2014,1,05019,.78,1.01
2014,1,05021,1.58,1.82
2014,1,05023,2.15,2.61
2014,1,05025,1.58,1.82
2014,1,05027,.78,1.01
2014,1,05029,1.82,2.15
2014,1,05031,1.19,1.37
2014,1,05033,1.58,1.82
2014,1,05035,1.82,2.15
2014,1,05037,2.15,2.61
2014,1,05039,1.01,1.19
2014,1,05041,1.19,1.37
2014,1,05043,1.82,2.15
2014,1,05045,1.82,2.15
2014,1,05047,1.58,1.82
2014,1,05049,2.61,3.43
2014,1,05051,1.58,1.82
2014,1,05053,2.61,3.43
