"","ZIP","COUNTYNAME","STATE","STCOUNTYFP"
"50308","26034","Hancock County","WV",54029
"50309","26050","Hancock County","WV",54029
"50310","26810","Hardy County","WV",54031
"50311","26818","Hardy County","WV",54031
"50312","26838","Hardy County","WV",54031
"50313","26812","Hardy County","WV",54031
"50316","26801","Hardy County","WV",54031
"50317","26851","Hardy County","WV",54031
"50318","26845","Hardy County","WV",54031
"50322","26815","Hardy County","WV",54031
"50324","26378","Harrison County","WV",54033
"50325","26431","Harrison County","WV",54033
"50326","26451","Harrison County","WV",54033
"50327","26306","Harrison County","WV",54033
"50328","26385","Harrison County","WV",54033
"50329","26448","Harrison County","WV",54033
"50330","26404","Harrison County","WV",54033
"50331","26554","Harrison County","WV",54033
"50332","26438","Harrison County","WV",54033
"50333","26582","Harrison County","WV",54033
"50334","26361","Harrison County","WV",54033
"50335","26568","Harrison County","WV",54033
"50337","26386","Harrison County","WV",54033
"50339","26591","Harrison County","WV",54033
"50340","26323","Harrison County","WV",54033
"50342","26422","Harrison County","WV",54033
"50343","26366","Harrison County","WV",54033
"50344","26463","Harrison County","WV",54033
"50345","26301","Harrison County","WV",54033
"50346","26369","Harrison County","WV",54033
"50347","25241","Jackson County","WV",54035
"50348","25231","Jackson County","WV",54035
"50349","26133","Jackson County","WV",54035
"50350","25244","Jackson County","WV",54035
"50351","25264","Jackson County","WV",54035
"50352","25124","Jackson County","WV",54035
"50353","25271","Jackson County","WV",54035
"50354","25252","Jackson County","WV",54035
"50355","25262","Jackson County","WV",54035
"50356","25245","Jackson County","WV",54035
"50357","25275","Jackson County","WV",54035
"50358","26164","Jackson County","WV",54035
"50359","26143","Jackson County","WV",54035
"50360","25239","Jackson County","WV",54035
"50361","25248","Jackson County","WV",54035
"50362","25243","Jackson County","WV",54035
"50363","25425","Jefferson County","WV",54037
"50364","25446","Jefferson County","WV",54037
"50366","25423","Jefferson County","WV",54037
"50367","25441","Jefferson County","WV",54037
"50368","25414","Jefferson County","WV",54037
"50371","25438","Jefferson County","WV",54037
"50372","25432","Jefferson County","WV",54037
"50373","25442","Jefferson County","WV",54037
"50374","25306","Kanawha County","WV",54039
"50375","25309","Kanawha County","WV",54039
"50376","25320","Kanawha County","WV",54039
"50377","25159","Kanawha County","WV",54039
"50378","25026","Kanawha County","WV",54039
"50379","25156","Kanawha County","WV",54039
"50380","25396","Kanawha County","WV",54039
"50381","25214","Kanawha County","WV",54039
"50382","25332","Kanawha County","WV",54039
"50383","25387","Kanawha County","WV",54039
"50384","25339","Kanawha County","WV",54039
"50385","25362","Kanawha County","WV",54039
"50386","25305","Kanawha County","WV",54039
"50387","25075","Kanawha County","WV",54039
"50388","25067","Kanawha County","WV",54039
"50389","25361","Kanawha County","WV",54039
"50390","25112","Kanawha County","WV",54039
"50392","25162","Kanawha County","WV",54039
"50393","25134","Kanawha County","WV",54039
"50394","25201","Kanawha County","WV",54039
"50395","25071","Kanawha County","WV",54039
"50396","25003","Kanawha County","WV",54039
"50397","25304","Kanawha County","WV",54039
"50398","25202","Kanawha County","WV",54039
"50399","25328","Kanawha County","WV",54039
"50400","25315","Kanawha County","WV",54039
"50401","25103","Kanawha County","WV",54039
"50403","25336","Kanawha County","WV",54039
"50404","25079","Kanawha County","WV",54039
"50405","25338","Kanawha County","WV",54039
"50406","25143","Kanawha County","WV",54039
"50407","25301","Kanawha County","WV",54039
"50408","25321","Kanawha County","WV",54039
"50409","25035","Kanawha County","WV",54039
"50410","25322","Kanawha County","WV",54039
"50411","25325","Kanawha County","WV",54039
"50412","25324","Kanawha County","WV",54039
"50413","25110","Kanawha County","WV",54039
"50414","25102","Kanawha County","WV",54039
"50415","25064","Kanawha County","WV",54039
"50416","25364","Kanawha County","WV",54039
"50417","25330","Kanawha County","WV",54039
"50418","25337","Kanawha County","WV",54039
"50419","25126","Kanawha County","WV",54039
"50420","25323","Kanawha County","WV",54039
"50421","25334","Kanawha County","WV",54039
"50422","25311","Kanawha County","WV",54039
"50423","25329","Kanawha County","WV",54039
"50424","25389","Kanawha County","WV",54039
"50425","25335","Kanawha County","WV",54039
"50426","25317","Kanawha County","WV",54039
"50428","25177","Kanawha County","WV",54039
"50429","25303","Kanawha County","WV",54039
"50430","25313","Kanawha County","WV",54039
"50431","25132","Kanawha County","WV",54039
"50432","25039","Kanawha County","WV",54039
"50433","25025","Kanawha County","WV",54039
"50434","25286","Kanawha County","WV",54039
"50435","25054","Kanawha County","WV",54039
"50436","25327","Kanawha County","WV",54039
"50437","25086","Kanawha County","WV",54039
"50438","25331","Kanawha County","WV",54039
"50439","25333","Kanawha County","WV",54039
"50441","25015","Kanawha County","WV",54039
"50442","25160","Kanawha County","WV",54039
"50443","25302","Kanawha County","WV",54039
"50444","25312","Kanawha County","WV",54039
"50445","25314","Kanawha County","WV",54039
"50447","25107","Kanawha County","WV",54039
"50449","25326","Kanawha County","WV",54039
"50450","25061","Kanawha County","WV",54039
"50451","26372","Lewis County","WV",54041
"50457","26338","Lewis County","WV",54041
"50458","26343","Lewis County","WV",54041
"50460","26452","Lewis County","WV",54041
"50461","26218","Lewis County","WV",54041
"50464","25521","Lincoln County","WV",54043
"50466","25501","Lincoln County","WV",54043
"50467","25567","Lincoln County","WV",54043
"50469","25557","Lincoln County","WV",54043
"50470","25573","Lincoln County","WV",54043
"50471","25523","Lincoln County","WV",54043
"50472","25699","Lincoln County","WV",54043
"50474","25564","Lincoln County","WV",54043
"50475","25571","Lincoln County","WV",54043
"50478","25524","Lincoln County","WV",54043
"50479","25565","Lincoln County","WV",54043
"50480","25540","Lincoln County","WV",54043
"50481","25544","Lincoln County","WV",54043
"50482","25534","Lincoln County","WV",54043
"50484","25505","Logan County","WV",54045
"50485","25644","Logan County","WV",54045
"50486","25634","Logan County","WV",54045
"50487","25635","Logan County","WV",54045
"50488","25121","Logan County","WV",54045
"50489","25076","Logan County","WV",54045
"50490","25611","Logan County","WV",54045
"50492","25654","Logan County","WV",54045
"50493","25637","Logan County","WV",54045
"50494","25638","Logan County","WV",54045
"50495","25670","Logan County","WV",54045
"50496","25612","Logan County","WV",54045
"50497","25649","Logan County","WV",54045
"50498","25632","Logan County","WV",54045
"50499","25547","Logan County","WV",54045
"50500","25022","Logan County","WV",54045
"50501","25601","Logan County","WV",54045
"50502","25047","Logan County","WV",54045
"50503","25624","Logan County","WV",54045
"50504","25653","Logan County","WV",54045
"50505","25646","Logan County","WV",54045
"50506","25617","Logan County","WV",54045
"50507","25639","Logan County","WV",54045
"50508","25606","Logan County","WV",54045
"50509","25630","Logan County","WV",54045
"50510","25625","Logan County","WV",54045
"50511","25607","Logan County","WV",54045
"50512","25647","Logan County","WV",54045
"50514","25614","Logan County","WV",54045
"50515","25652","Logan County","WV",54045
"50516","25183","Logan County","WV",54045
"50517","25628","Logan County","WV",54045
"50518","24808","McDowell County","WV",54047
"50519","24884","McDowell County","WV",54047
"50520","24846","McDowell County","WV",54047
"50521","24871","McDowell County","WV",54047
"50522","24826","McDowell County","WV",54047
"50523","24879","McDowell County","WV",54047
"50524","24873","McDowell County","WV",54047
"50525","24895","McDowell County","WV",54047
"50526","24887","McDowell County","WV",54047
"50527","24817","McDowell County","WV",54047
"50528","24816","McDowell County","WV",54047
"50529","24844","McDowell County","WV",54047
"50530","24892","McDowell County","WV",54047
"50531","24830","McDowell County","WV",54047
"50532","24878","McDowell County","WV",54047
"50533","24853","McDowell County","WV",54047
"50534","24843","McDowell County","WV",54047
"50535","24801","McDowell County","WV",54047
"50536","24862","McDowell County","WV",54047
"50537","24831","McDowell County","WV",54047
"50538","24829","McDowell County","WV",54047
"50539","24836","McDowell County","WV",54047
"50540","24813","McDowell County","WV",54047
"50541","24872","McDowell County","WV",54047
"50542","24866","McDowell County","WV",54047
"50543","24828","McDowell County","WV",54047
"50544","24850","McDowell County","WV",54047
"50545","24815","McDowell County","WV",54047
"50546","24811","McDowell County","WV",54047
"50547","24848","McDowell County","WV",54047
"50548","24861","McDowell County","WV",54047
"50549","24881","McDowell County","WV",54047
"50550","24888","McDowell County","WV",54047
"50551","24868","McDowell County","WV",54047
"50552","24855","McDowell County","WV",54047
"50553","24894","McDowell County","WV",54047
"50555","26570","Marion County","WV",54049
"50556","26576","Marion County","WV",54049
"50557","26578","Marion County","WV",54049
"50558","26585","Marion County","WV",54049
"50559","26587","Marion County","WV",54049
"50562","26574","Marion County","WV",54049
"50563","26563","Marion County","WV",54049
"50564","26566","Marion County","WV",54049
"50565","26588","Marion County","WV",54049
"50566","26560","Marion County","WV",54049
"50567","26508","Marion County","WV",54049
"50569","26571","Marion County","WV",54049
"50570","26561","Marion County","WV",54049
"50571","26541","Marion County","WV",54049
"50572","26555","Marion County","WV",54049
"50573","26586","Marion County","WV",54049
"50574","26572","Marion County","WV",54049
"50576","26562","Marion County","WV",54049
"50577","26559","Marion County","WV",54049
"50578","26040","Marshall County","WV",54051
"50579","26031","Marshall County","WV",54051
"50580","26033","Marshall County","WV",54051
"50581","26038","Marshall County","WV",54051
"50582","26039","Marshall County","WV",54051
"50583","26055","Marshall County","WV",54051
"50585","26041","Marshall County","WV",54051
"50586","26036","Marshall County","WV",54051
"50588","25265","Mason County","WV",54053
"50589","25187","Mason County","WV",54053
"50590","25503","Mason County","WV",54053
"50591","25287","Mason County","WV",54053
"50592","25247","Mason County","WV",54053
"50595","25260","Mason County","WV",54053
"50597","25502","Mason County","WV",54053
"50598","25253","Mason County","WV",54053
"50599","25515","Mason County","WV",54053
"50600","25550","Mason County","WV",54053
"50601","25106","Mason County","WV",54053
"50602","25082","Mason County","WV",54053
"50603","25123","Mason County","WV",54053
"50605","24714","Mercer County","WV",54055
"50606","24736","Mercer County","WV",54055
"50607","24724","Mercer County","WV",54055
"50608","24715","Mercer County","WV",54055
"50609","24738","Mercer County","WV",54055
"50610","24732","Mercer County","WV",54055
"50611","25820","Mercer County","WV",54055
"50612","24737","Mercer County","WV",54055
"50613","24739","Mercer County","WV",54055
"50614","24731","Mercer County","WV",54055
"50615","25922","Mercer County","WV",54055
"50616","24747","Mercer County","WV",54055
"50617","24740","Mercer County","WV",54055
"50618","24733","Mercer County","WV",54055
"50619","24712","Mercer County","WV",54055
"50620","25841","Mercer County","WV",54055
"50621","24729","Mercer County","WV",54055
"50622","24701","Mercer County","WV",54055
"50623","25902","Mercer County","WV",54055
"50624","25971","Mercer County","WV",54055
"50626","26726","Mineral County","WV",54057
"50627","26753","Mineral County","WV",54057
"50629","26767","Mineral County","WV",54057
"50630","26750","Mineral County","WV",54057
"50632","26719","Mineral County","WV",54057
"50634","25676","Mingo County","WV",54059
"50635","25688","Mingo County","WV",54059
"50636","25667","Mingo County","WV",54059
"50637","25650","Mingo County","WV",54059
"50638","25690","Mingo County","WV",54059
"50639","25685","Mingo County","WV",54059
"50640","25678","Mingo County","WV",54059
"50641","25651","Mingo County","WV",54059
"50642","24851","Mingo County","WV",54059
"50643","25691","Mingo County","WV",54059
"50644","25692","Mingo County","WV",54059
"50645","25661","Mingo County","WV",54059
"50646","25666","Mingo County","WV",54059
"50647","25608","Mingo County","WV",54059
"50648","25696","Mingo County","WV",54059
"50650","25686","Mingo County","WV",54059
"50651","25674","Mingo County","WV",54059
"50652","25621","Mingo County","WV",54059
"50653","25671","Mingo County","WV",54059
"50654","25672","Mingo County","WV",54059
"50656","26544","Monongalia County","WV",54061
"50657","26590","Monongalia County","WV",54061
"50660","26546","Monongalia County","WV",54061
"50661","26525","Monongalia County","WV",54061
"50663","26507","Monongalia County","WV",54061
"50664","26501","Monongalia County","WV",54061
"50666","26374","Monongalia County","WV",54061
"50667","26504","Monongalia County","WV",54061
"50668","26531","Monongalia County","WV",54061
"50669","26521","Monongalia County","WV",54061
"50671","26534","Monongalia County","WV",54061
"50674","26543","Monongalia County","WV",54061
"50675","26542","Monongalia County","WV",54061
"50676","26506","Monongalia County","WV",54061
"50679","26527","Monongalia County","WV",54061
"50680","24945","Monroe County","WV",54063
"50681","24983","Monroe County","WV",54063
"50682","24984","Monroe County","WV",54063
"50683","24974","Monroe County","WV",54063
"50684","24918","Monroe County","WV",54063
"50685","24976","Monroe County","WV",54063
"50686","24941","Monroe County","WV",54063
"50687","24985","Monroe County","WV",54063
"50688","24963","Monroe County","WV",54063
"50689","24951","Monroe County","WV",54063
"50691","24993","Monroe County","WV",54063
"50695","25422","Morgan County","WV",54065
"50696","26660","Nicholas County","WV",54067
"50698","26675","Nicholas County","WV",54067
"50699","26610","Nicholas County","WV",54067
"50701","26208","Nicholas County","WV",54067
"50702","26690","Nicholas County","WV",54067
"50703","26684","Nicholas County","WV",54067
"50705","26651","Nicholas County","WV",54067
"50706","26676","Nicholas County","WV",54067
"50707","26662","Nicholas County","WV",54067
"50708","26691","Nicholas County","WV",54067
"50709","26202","Nicholas County","WV",54067
"50710","26681","Nicholas County","WV",54067
"50711","26679","Nicholas County","WV",54067
"50713","26667","Nicholas County","WV",54067
"50714","26678","Nicholas County","WV",54067
"50717","26205","Nicholas County","WV",54067
"50718","26671","Nicholas County","WV",54067
"50719","26060","Ohio County","WV",54069
"50720","26059","Ohio County","WV",54069
"50726","26074","Ohio County","WV",54069
"50727","26807","Pendleton County","WV",54071
"50728","26804","Pendleton County","WV",54071
"50729","26884","Pendleton County","WV",54071
"50731","26802","Pendleton County","WV",54071
"50732","26866","Pendleton County","WV",54071
"50733","26886","Pendleton County","WV",54071
"50734","26814","Pendleton County","WV",54071
"50736","26346","Pleasants County","WV",54073
"50737","26134","Pleasants County","WV",54073
"50738","26170","Pleasants County","WV",54073
"50739","26184","Pleasants County","WV",54073
"50740","26146","Pleasants County","WV",54073
"50741","26282","Pocahontas County","WV",54075
"50742","26291","Pocahontas County","WV",54075
"50743","24954","Pocahontas County","WV",54075
"50744","24924","Pocahontas County","WV",54075
"50745","24915","Pocahontas County","WV",54075
"50747","24934","Pocahontas County","WV",54075
"50748","26264","Pocahontas County","WV",54075
"50749","26253","Pocahontas County","WV",54075
"50750","24944","Pocahontas County","WV",54075
"50751","24946","Pocahontas County","WV",54075
"50752","24920","Pocahontas County","WV",54075
"50753","26294","Pocahontas County","WV",54075
"50754","24927","Pocahontas County","WV",54075
"50756","26410","Preston County","WV",54077
"50757","26547","Preston County","WV",54077
"50758","26520","Preston County","WV",54077
"50759","26537","Preston County","WV",54077
"50760","26519","Preston County","WV",54077
"50761","26764","Preston County","WV",54077
"50763","26716","Preston County","WV",54077
"50765","26425","Preston County","WV",54077
"50767","26524","Preston County","WV",54077
"50769","26705","Preston County","WV",54077
"50770","26444","Preston County","WV",54077
"50771","26287","Preston County","WV",54077
"50773","25569","Putnam County","WV",54079
"50774","25011","Putnam County","WV",54079
"50775","25033","Putnam County","WV",54079
"50777","25168","Putnam County","WV",54079
"50778","25560","Putnam County","WV",54079
"50781","25109","Putnam County","WV",54079
"50782","25526","Putnam County","WV",54079
"50785","25213","Putnam County","WV",54079
"50786","25070","Putnam County","WV",54079
"50792","25007","Raleigh County","WV",54081
"50793","25864","Raleigh County","WV",54081
"50794","25918","Raleigh County","WV",54081
"50795","25878","Raleigh County","WV",54081
"50796","25140","Raleigh County","WV",54081
"50797","25839","Raleigh County","WV",54081
"50798","25843","Raleigh County","WV",54081
"50799","25044","Raleigh County","WV",54081
"50800","25857","Raleigh County","WV",54081
"50801","25908","Raleigh County","WV",54081
"50802","25915","Raleigh County","WV",54081
"50804","25865","Raleigh County","WV",54081
"50805","25811","Raleigh County","WV",54081
"50806","25836","Raleigh County","WV",54081
"50807","25860","Raleigh County","WV",54081
"50808","25853","Raleigh County","WV",54081
"50809","25989","Raleigh County","WV",54081
"50810","25849","Raleigh County","WV",54081
"50811","25827","Raleigh County","WV",54081
"50812","25909","Raleigh County","WV",54081
"50813","25951","Raleigh County","WV",54081
"50814","25817","Raleigh County","WV",54081
"50815","25919","Raleigh County","WV",54081
"50817","25823","Raleigh County","WV",54081
"50818","25180","Raleigh County","WV",54081
"50819","25008","Raleigh County","WV",54081
"50821","25062","Raleigh County","WV",54081
"50822","25920","Raleigh County","WV",54081
"50823","25832","Raleigh County","WV",54081
"50825","25932","Raleigh County","WV",54081
"50826","25060","Raleigh County","WV",54081
"50828","25921","Raleigh County","WV",54081
"50829","25871","Raleigh County","WV",54081
"50830","25873","Raleigh County","WV",54081
"50831","25174","Raleigh County","WV",54081
"50832","25048","Raleigh County","WV",54081
"50833","25802","Raleigh County","WV",54081
"50834","25813","Raleigh County","WV",54081
"50835","25825","Raleigh County","WV",54081
"50836","25844","Raleigh County","WV",54081
"50837","25818","Raleigh County","WV",54081
"50838","25911","Raleigh County","WV",54081
"50839","25906","Raleigh County","WV",54081
"50840","25851","Raleigh County","WV",54081
"50841","25969","Raleigh County","WV",54081
"50842","25927","Raleigh County","WV",54081
"50843","26259","Randolph County","WV",54083
"50845","26276","Randolph County","WV",54083
"50846","26278","Randolph County","WV",54083
"50847","26273","Randolph County","WV",54083
"50848","26285","Randolph County","WV",54083
"50849","26230","Randolph County","WV",54083
"50850","26224","Randolph County","WV",54083
"50851","26296","Randolph County","WV",54083
"50853","26270","Randolph County","WV",54083
"50855","26254","Randolph County","WV",54083
"50856","26280","Randolph County","WV",54083
"50858","26241","Randolph County","WV",54083
"50859","26257","Randolph County","WV",54083
"50860","26268","Randolph County","WV",54083
"50861","26293","Randolph County","WV",54083
"50862","26325","Ritchie County","WV",54085
"50864","26421","Ritchie County","WV",54085
"50865","26327","Ritchie County","WV",54085
"50866","26148","Ritchie County","WV",54085
"50867","26337","Ritchie County","WV",54085
"50869","26362","Ritchie County","WV",54085
"50871","26180","Ritchie County","WV",54085
"50872","26161","Ritchie County","WV",54085
"50873","26178","Ritchie County","WV",54085
"50877","25270","Roane County","WV",54087
"50882","25259","Roane County","WV",54087
"50884","25005","Roane County","WV",54087
"50887","25251","Roane County","WV",54087
"50889","24935","Summers County","WV",54089
"50893","25985","Summers County","WV",54089
"50895","24981","Summers County","WV",54089
"50896","25979","Summers County","WV",54089
"50897","24962","Summers County","WV",54089
"50900","25977","Summers County","WV",54089
"50901","25966","Summers County","WV",54089
"50903","25978","Summers County","WV",54089
"50905","25986","Summers County","WV",54089
"50908","26435","Taylor County","WV",54091
"50912","26424","Taylor County","WV",54091
"50913","26347","Taylor County","WV",54091
"50916","26260","Tucker County","WV",54093
"50919","26269","Tucker County","WV",54093
"50920","26271","Tucker County","WV",54093
"50921","26263","Tucker County","WV",54093
"50923","26292","Tucker County","WV",54093
"50925","26289","Tucker County","WV",54093
"50929","26159","Tyler County","WV",54095
"50931","26149","Tyler County","WV",54095
"50932","26320","Tyler County","WV",54095
"50933","26434","Tyler County","WV",54095
"50934","26175","Tyler County","WV",54095
"50935","26155","Tyler County","WV",54095
"50937","26234","Upshur County","WV",54097
"50939","26237","Upshur County","WV",54097
"50940","26215","Upshur County","WV",54097
"50941","26228","Upshur County","WV",54097
"50944","26229","Upshur County","WV",54097
"50946","26210","Upshur County","WV",54097
"50948","26236","Upshur County","WV",54097
"50949","25535","Wayne County","WV",54099
"50950","25570","Wayne County","WV",54099
"50951","25517","Wayne County","WV",54099
"50952","25530","Wayne County","WV",54099
"50953","25555","Wayne County","WV",54099
"50958","25669","Wayne County","WV",54099
"50960","25562","Wayne County","WV",54099
"50962","25511","Wayne County","WV",54099
"50963","25507","Wayne County","WV",54099
"50965","25514","Wayne County","WV",54099
"50967","25512","Wayne County","WV",54099
"50969","26206","Webster County","WV",54101
"50970","26298","Webster County","WV",54101
"50971","26217","Webster County","WV",54101
"50973","26266","Webster County","WV",54101
"50975","26222","Webster County","WV",54101
"50976","26288","Webster County","WV",54101
"50978","26581","Wetzel County","WV",54103
"50979","26575","Wetzel County","WV",54103
"50980","26348","Wetzel County","WV",54103
"50981","26162","Wetzel County","WV",54103
"50984","26437","Wetzel County","WV",54103
"50985","26419","Wetzel County","WV",54103
"50986","26377","Wetzel County","WV",54103
"50991","26167","Wetzel County","WV",54103
"50998","26160","Wirt County","WV",54105
"51000","26152","Wirt County","WV",54105
"51001","26102","Wood County","WV",54107
"51002","26103","Wood County","WV",54107
"51003","26104","Wood County","WV",54107
"51004","26101","Wood County","WV",54107
"51006","26121","Wood County","WV",54107
"51007","26150","Wood County","WV",54107
"51008","26169","Wood County","WV",54107
"51010","26105","Wood County","WV",54107
"51011","26106","Wood County","WV",54107
"51012","26142","Wood County","WV",54107
"51016","26181","Wood County","WV",54107
"51017","26187","Wood County","WV",54107
"51018","26120","Wood County","WV",54107
"51019","24874","Wyoming County","WV",54109
"51020","25845","Wyoming County","WV",54109
"51021","24882","Wyoming County","WV",54109
"51022","25916","Wyoming County","WV",54109
"51024","25875","Wyoming County","WV",54109
"51025","24849","Wyoming County","WV",54109
"51026","24860","Wyoming County","WV",54109
"51027","25810","Wyoming County","WV",54109
"51028","24719","Wyoming County","WV",54109
"51029","24847","Wyoming County","WV",54109
"51031","24854","Wyoming County","WV",54109
"51032","24857","Wyoming County","WV",54109
"51033","25882","Wyoming County","WV",54109
"51034","25876","Wyoming County","WV",54109
"51035","24898","Wyoming County","WV",54109
"51036","24880","Wyoming County","WV",54109
"51037","24867","Wyoming County","WV",54109
"51038","24870","Wyoming County","WV",54109
"51041","24716","Wyoming County","WV",54109
"51042","24869","Wyoming County","WV",54109
"51043","24823","Wyoming County","WV",54109
"51044","25913","Wyoming County","WV",54109
"51045","24834","Wyoming County","WV",54109
"51046","25826","Wyoming County","WV",54109
"51047","24845","Wyoming County","WV",54109
"51048","24818","Wyoming County","WV",54109
"51049","24822","Wyoming County","WV",54109
"51050","24839","Wyoming County","WV",54109
"51052","25943","Wyoming County","WV",54109
"51053","24726","Wyoming County","WV",54109
"51054","25928","Wyoming County","WV",54109
"51055","24827","Wyoming County","WV",54109
"51057","25870","Wyoming County","WV",54109
"51059","25848","Wyoming County","WV",54109
"51060","53964","Adams County","WI",55001
"51061","54494","Adams County","WI",55001
"51062","54943","Adams County","WI",55001
"51063","54457","Adams County","WI",55001
"51064","53910","Adams County","WI",55001
"51065","53952","Adams County","WI",55001
"51066","53920","Adams County","WI",55001
"51067","54646","Adams County","WI",55001
"51068","53965","Adams County","WI",55001
"51069","54921","Adams County","WI",55001
"51070","54966","Adams County","WI",55001
"51071","53934","Adams County","WI",55001
"51072","53936","Adams County","WI",55001
"51073","54613","Adams County","WI",55001
"51074","54930","Adams County","WI",55001
"51075","54855","Ashland County","WI",55003
"51076","54846","Ashland County","WI",55003
"51077","54514","Ashland County","WI",55003
"51078","54546","Ashland County","WI",55003
"51079","54850","Ashland County","WI",55003
"51080","54856","Ashland County","WI",55003
"51081","54559","Ashland County","WI",55003
"51082","54517","Ashland County","WI",55003
"51083","54527","Ashland County","WI",55003
"51084","54806","Ashland County","WI",55003
"51085","54861","Ashland County","WI",55003
"51086","54805","Barron County","WI",55005
"51087","54004","Barron County","WI",55005
"51088","54813","Barron County","WI",55005
"51089","54841","Barron County","WI",55005
"51090","54857","Barron County","WI",55005
"51091","54728","Barron County","WI",55005
"51092","54733","Barron County","WI",55005
"51093","54870","Barron County","WI",55005
"51094","54812","Barron County","WI",55005
"51095","54889","Barron County","WI",55005
"51096","54817","Barron County","WI",55005
"51097","54829","Barron County","WI",55005
"51098","54826","Barron County","WI",55005
"51099","54005","Barron County","WI",55005
"51100","54868","Barron County","WI",55005
"51101","54762","Barron County","WI",55005
"51102","54757","Barron County","WI",55005
"51103","54822","Barron County","WI",55005
"51104","54763","Barron County","WI",55005
"51105","54832","Bayfield County","WI",55007
"51106","54891","Bayfield County","WI",55007
"51107","54838","Bayfield County","WI",55007
"51108","54814","Bayfield County","WI",55007
"51109","54839","Bayfield County","WI",55007
"51110","54847","Bayfield County","WI",55007
"51111","54844","Bayfield County","WI",55007
"51112","54827","Bayfield County","WI",55007
"51113","54865","Bayfield County","WI",55007
"51115","54873","Bayfield County","WI",55007
"51116","54821","Bayfield County","WI",55007
"51117","54820","Bayfield County","WI",55007
"51119","54816","Bayfield County","WI",55007
"51120","54173","Brown County","WI",55009
"51121","54208","Brown County","WI",55009
"51122","54165","Brown County","WI",55009
"51123","54155","Brown County","WI",55009
"51124","54313","Brown County","WI",55009
"51125","54217","Brown County","WI",55009
"51126","54130","Brown County","WI",55009
"51127","54308","Brown County","WI",55009
"51128","54344","Brown County","WI",55009
"51129","54311","Brown County","WI",55009
"51130","54302","Brown County","WI",55009
"51131","54324","Brown County","WI",55009
"51132","54110","Brown County","WI",55009
"51133","54115","Brown County","WI",55009
"51134","54229","Brown County","WI",55009
"51135","54304","Brown County","WI",55009
"51136","54230","Brown County","WI",55009
"51137","54126","Brown County","WI",55009
"51138","54301","Brown County","WI",55009
"51139","54305","Brown County","WI",55009
"51140","54180","Brown County","WI",55009
"51141","54307","Brown County","WI",55009
"51142","54162","Brown County","WI",55009
"51143","54303","Brown County","WI",55009
"51144","54756","Buffalo County","WI",55011
"51145","54755","Buffalo County","WI",55011
"51146","54622","Buffalo County","WI",55011
"51147","54610","Buffalo County","WI",55011
"51148","54738","Buffalo County","WI",55011
"51149","54629","Buffalo County","WI",55011
"51150","54612","Buffalo County","WI",55011
"51151","54747","Buffalo County","WI",55011
"51152","54743","Buffalo County","WI",55011
"51153","54736","Buffalo County","WI",55011
"51154","54853","Burnett County","WI",55013
"51155","54830","Burnett County","WI",55013
"51157","54893","Burnett County","WI",55013
"51158","54859","Burnett County","WI",55013
"51159","54840","Burnett County","WI",55013
"51160","54801","Burnett County","WI",55013
"51161","54845","Burnett County","WI",55013
"51162","54871","Burnett County","WI",55013
"51163","54837","Burnett County","WI",55013
"51164","54024","Burnett County","WI",55013
"51165","54872","Burnett County","WI",55013
"51166","53014","Calumet County","WI",55015
"51167","54129","Calumet County","WI",55015
"51168","54915","Calumet County","WI",55015
"51169","54123","Calumet County","WI",55015
"51170","53062","Calumet County","WI",55015
"51171","53061","Calumet County","WI",55015
"51172","54169","Calumet County","WI",55015
"51173","53088","Calumet County","WI",55015
"51175","53042","Calumet County","WI",55015
"51177","53049","Calumet County","WI",55015
"51178","54160","Calumet County","WI",55015
"51179","54952","Calumet County","WI",55015
"51180","53020","Calumet County","WI",55015
"51181","54703","Chippewa County","WI",55017
"51182","54748","Chippewa County","WI",55017
"51183","54727","Chippewa County","WI",55017
"51184","54433","Chippewa County","WI",55017
"51185","54726","Chippewa County","WI",55017
"51186","54739","Chippewa County","WI",55017
"51187","54732","Chippewa County","WI",55017
"51188","54745","Chippewa County","WI",55017
"51190","54774","Chippewa County","WI",55017
"51191","54724","Chippewa County","WI",55017
"51192","54768","Chippewa County","WI",55017
"51193","54766","Chippewa County","WI",55017
"51194","54729","Chippewa County","WI",55017
"51195","54730","Chippewa County","WI",55017
"51196","54420","Clark County","WI",55019
"51197","54436","Clark County","WI",55019
"51198","54479","Clark County","WI",55019
"51199","54746","Clark County","WI",55019
"51201","54425","Clark County","WI",55019
"51202","54422","Clark County","WI",55019
"51203","54771","Clark County","WI",55019
"51204","54741","Clark County","WI",55019
"51205","54449","Clark County","WI",55019
"51206","54437","Clark County","WI",55019
"51207","54498","Clark County","WI",55019
"51208","54456","Clark County","WI",55019
"51209","54405","Clark County","WI",55019
"51210","54466","Clark County","WI",55019
"51211","54446","Clark County","WI",55019
"51212","54488","Clark County","WI",55019
"51213","54754","Clark County","WI",55019
"51214","54493","Clark County","WI",55019
"51215","54421","Clark County","WI",55019
"51216","54460","Clark County","WI",55019
"51217","53578","Columbia County","WI",55021
"51218","53901","Columbia County","WI",55021
"51219","53911","Columbia County","WI",55021
"51220","53926","Columbia County","WI",55021
"51221","53954","Columbia County","WI",55021
"51222","53913","Columbia County","WI",55021
"51223","53955","Columbia County","WI",55021
"51224","53561","Columbia County","WI",55021
"51225","53923","Columbia County","WI",55021
"51226","53928","Columbia County","WI",55021
