fips,NAME,year,total_25plus,bach_or_higher,pct_bach_degree
26031,"Cheboygan County, Michigan",2022,19958,4492,22.507265257039784
26033,"Chippewa County, Michigan",2022,25632,5861,22.865948813982524
26035,"Clare County, Michigan",2022,22771,2770,12.164595318607
26037,"Clinton County, Michigan",2022,55160,17785,32.24256707759246
26039,"Crawford County, Michigan",2022,10082,1973,19.56952985518746
26041,"Delta County, Michigan",2022,27183,5355,19.69981238273921
26043,"Dickinson County, Michigan",2022,19042,4547,23.878794244302068
26045,"Eaton County, Michigan",2022,77481,23459,30.277100192305213
26047,"Emmet County, Michigan",2022,24986,9464,37.87721123829345
26049,"Genesee County, Michigan",2022,280153,63838,22.786834336951596
26051,"Gladwin County, Michigan",2022,18968,2726,14.371573175875158
26053,"Gogebic County, Michigan",2022,11325,2533,22.36644591611479
26055,"Grand Traverse County, Michigan",2022,68969,26664,38.660847627194826
26057,"Gratiot County, Michigan",2022,28563,5178,18.128347862619474
26059,"Hillsdale County, Michigan",2022,31504,6163,19.562595226003047
26061,"Houghton County, Michigan",2022,21681,7756,35.773257691065915
26063,"Huron County, Michigan",2022,23224,3854,16.594901825697555
26065,"Ingham County, Michigan",2022,174119,70763,40.640596373744394
26067,"Ionia County, Michigan",2022,46270,7794,16.84460773719473
26069,"Iosco County, Michigan",2022,19618,3203,16.32684269548374
26071,"Iron County, Michigan",2022,8930,1773,19.854423292273236
26073,"Isabella County, Michigan",2022,36064,11055,30.653837622005327
26075,"Jackson County, Michigan",2022,112132,25209,22.481539614026328
26077,"Kalamazoo County, Michigan",2022,164896,66754,40.48248593052591
26079,"Kalkaska County, Michigan",2022,12992,2253,17.34144088669951
26081,"Kent County, Michigan",2022,438030,169031,38.5889094354268
26083,"Keweenaw County, Michigan",2022,1734,664,38.292964244521336
26085,"Lake County, Michigan",2022,9642,1172,12.15515453225472
26087,"Lapeer County, Michigan",2022,63664,12165,19.10813018346318
26089,"Leelanau County, Michigan",2022,17562,8542,48.63910716319326
26091,"Lenawee County, Michigan",2022,69488,15621,22.480140455906056
26093,"Livingston County, Michigan",2022,138319,52754,38.13937347725186
26095,"Luce County, Michigan",2022,4125,713,17.284848484848485
26097,"Mackinac County, Michigan",2022,8510,2189,25.722679200940068
26099,"Macomb County, Michigan",2022,623718,167161,26.80073366489343
26101,"Manistee County, Michigan",2022,19067,4294,22.52058530445272
26103,"Marquette County, Michigan",2022,44267,15354,34.68497978177875
26105,"Mason County, Michigan",2022,21299,5155,24.20301422602
26107,"Mecosta County, Michigan",2022,26586,6314,23.74934175882043
26109,"Menominee County, Michigan",2022,17526,2919,16.655255049640534
26111,"Midland County, Michigan",2022,59321,21132,35.62313514606969
26113,"Missaukee County, Michigan",2022,10645,1795,16.862376702677313
26115,"Monroe County, Michigan",2022,109932,24842,22.597605792671832
26117,"Montcalm County, Michigan",2022,47374,6805,14.364419301726686
26119,"Montmorency County, Michigan",2022,7334,1114,15.189528224706844
26121,"Muskegon County, Michigan",2022,121491,25141,20.693713937657936
26123,"Newaygo County, Michigan",2022,35223,6431,18.257956448911223
26125,"Oakland County, Michigan",2022,906930,449241,49.534252919188916
26127,"Oceana County, Michigan",2022,18800,3684,19.595744680851062
26129,"Ogemaw County, Michigan",2022,15698,2287,14.568734870684164
26131,"Ontonagon County, Michigan",2022,4866,740,15.207562679819153
26133,"Osceola County, Michigan",2022,16242,2686,16.53737224479744
26135,"Oscoda County, Michigan",2022,6160,849,13.782467532467532
26137,"Otsego County, Michigan",2022,18112,4756,26.25883392226148
26139,"Ottawa County, Michigan",2022,186701,68141,36.497394229275685
26141,"Presque Isle County, Michigan",2022,10295,2042,19.834871296745995
26143,"Roscommon County, Michigan",2022,18908,3500,18.510683308652425
26145,"Saginaw County, Michigan",2022,131068,29984,22.876674703207495
26147,"St. Clair County, Michigan",2022,114600,22800,19.895287958115183
26149,"St. Joseph County, Michigan",2022,41125,7066,17.18176291793313
26151,"Sanilac County, Michigan",2022,29066,4439,15.272139269249294
26153,"Schoolcraft County, Michigan",2022,6193,1247,20.135637009526885
26155,"Shiawassee County, Michigan",2022,48507,9302,19.176613684622836
26157,"Tuscola County, Michigan",2022,38485,5890,15.304664154865533
26159,"Van Buren County, Michigan",2022,52266,11614,22.22094669574867
26161,"Washtenaw County, Michigan",2022,234408,134586,57.41527592914918
26163,"Wayne County, Michigan",2022,1205390,319402,26.497813985515062
26165,"Wexford County, Michigan",2022,23571,4680,19.8549064528446
27001,"Aitkin County, Minnesota",2022,12381,2271,18.34262175914708
27003,"Anoka County, Minnesota",2022,249064,78339,31.453361385025534
27005,"Becker County, Minnesota",2022,24188,6363,26.30643294195469
27007,"Beltrami County, Minnesota",2022,28737,9035,31.440303441556182
27009,"Benton County, Minnesota",2022,27275,6450,23.64802933088909
27011,"Big Stone County, Minnesota",2022,3746,762,20.3416978109984
27013,"Blue Earth County, Minnesota",2022,40559,14262,35.16358884587885
27015,"Brown County, Minnesota",2022,17713,4240,23.93722124992943
27017,"Carlton County, Minnesota",2022,25604,6426,25.09764099359475
27019,"Carver County, Minnesota",2022,70801,35232,49.76200901117216
27021,"Cass County, Minnesota",2022,22211,5519,24.84804826437351
27023,"Chippewa County, Minnesota",2022,8611,1704,19.788642434095923
27025,"Chisago County, Minnesota",2022,39754,9371,23.572470694772854
27027,"Clay County, Minnesota",2022,39868,14626,36.686064011237086
27029,"Clearwater County, Minnesota",2022,5793,1058,18.263421370619714
27031,"Cook County, Minnesota",2022,4502,2089,46.401599289204796
27033,"Cottonwood County, Minnesota",2022,7800,1756,22.512820512820515
27035,"Crow Wing County, Minnesota",2022,48098,13062,27.15705434737411
27037,"Dakota County, Minnesota",2022,298459,131683,44.120968039161156
27039,"Dodge County, Minnesota",2022,13896,4211,30.30368451352907
27041,"Douglas County, Minnesota",2022,27956,7941,28.405351266275574
27043,"Faribault County, Minnesota",2022,9905,2120,21.403331650681473
27045,"Fillmore County, Minnesota",2022,14574,3395,23.294908741594618
27047,"Freeborn County, Minnesota",2022,21959,3749,17.07272644473792
27049,"Goodhue County, Minnesota",2022,33717,9370,27.790135539935346
27051,"Grant County, Minnesota",2022,4339,826,19.03664438810786
27053,"Hennepin County, Minnesota",2022,885895,465698,52.568080867371414
27055,"Houston County, Minnesota",2022,13482,3597,26.680017801513127
27057,"Hubbard County, Minnesota",2022,15654,4632,29.589881180528938
27059,"Isanti County, Minnesota",2022,28725,5659,19.700609225413405
27061,"Itasca County, Minnesota",2022,32773,8086,24.67274890916303
27063,"Jackson County, Minnesota",2022,7176,1656,23.076923076923077
27065,"Kanabec County, Minnesota",2022,11514,1725,14.98176133402814
27067,"Kandiyohi County, Minnesota",2022,29348,7600,25.89614283767207
27069,"Kittson County, Minnesota",2022,2981,811,27.205635692720563
27071,"Koochiching County, Minnesota",2022,9123,1558,17.077715663707114
27073,"Lac qui Parle County, Minnesota",2022,4894,1017,20.78054760931753
27075,"Lake County, Minnesota",2022,8206,2138,26.05410675115769
27077,"Lake of the Woods County, Minnesota",2022,2906,617,21.231933929800412
27079,"Le Sueur County, Minnesota",2022,19934,4916,24.661382562456104
27081,"Lincoln County, Minnesota",2022,3946,882,22.351748606183477
27083,"Lyon County, Minnesota",2022,16191,4454,27.509109999382375
27085,"McLeod County, Minnesota",2022,25543,4831,18.913205183416203
27087,"Mahnomen County, Minnesota",2022,3239,444,13.707934547699907
27089,"Marshall County, Minnesota",2022,6311,1168,18.50736808746633
27091,"Martin County, Minnesota",2022,14226,3283,23.077463798678476
27093,"Meeker County, Minnesota",2022,15925,3190,20.031397174254316
27095,"Mille Lacs County, Minnesota",2022,18447,3073,16.658535263186426
27097,"Morrison County, Minnesota",2022,23694,4139,17.468557440702288
27099,"Mower County, Minnesota",2022,26677,6399,23.98695505491622
27101,"Murray County, Minnesota",2022,5815,1255,21.582115219260533
27103,"Nicollet County, Minnesota",2022,22326,7793,34.90549135537042
27105,"Nobles County, Minnesota",2022,13986,2384,17.045617045617046
27107,"Norman County, Minnesota",2022,4463,976,21.8686981850773
27109,"Olmsted County, Minnesota",2022,109809,52339,47.66367055523682
27111,"Otter Tail County, Minnesota",2022,42869,11386,26.559985070797083
27113,"Pennington County, Minnesota",2022,9696,1906,19.65759075907591
27115,"Pine County, Minnesota",2022,21460,3304,15.396085740913326
27117,"Pipestone County, Minnesota",2022,6244,1281,20.515695067264573
27119,"Polk County, Minnesota",2022,20982,5595,26.665713468687446
27121,"Pope County, Minnesota",2022,8222,1841,22.39114570664072
27123,"Ramsey County, Minnesota",2022,367944,164560,44.724197160437456
27125,"Red Lake County, Minnesota",2022,2734,474,17.33723482077542
27127,"Redwood County, Minnesota",2022,10368,2074,20.003858024691358
27129,"Renville County, Minnesota",2022,10268,1844,17.958706661472537
27131,"Rice County, Minnesota",2022,43025,12887,29.952353282975015
27133,"Rock County, Minnesota",2022,6488,1779,27.419852034525277
27135,"Roseau County, Minnesota",2022,10505,2098,19.97144217039505
27137,"St. Louis County, Minnesota",2022,137528,43556,31.670641614798438
27139,"Scott County, Minnesota",2022,98511,42238,42.876430043345415
27141,"Sherburne County, Minnesota",2022,64190,17502,27.26592927247235
27143,"Sibley County, Minnesota",2022,10409,1858,17.849937554039773
27145,"Stearns County, Minnesota",2022,97939,27859,28.4452567414411
27147,"Steele County, Minnesota",2022,25211,7148,28.352703185117605
27149,"Stevens County, Minnesota",2022,5784,1655,28.6134163208852
27151,"Swift County, Minnesota",2022,6827,1562,22.879742200087886
27153,"Todd County, Minnesota",2022,17552,2604,14.835916134913399
27155,"Traverse County, Minnesota",2022,2341,379,16.18966253737719
27157,"Wabasha County, Minnesota",2022,15468,4130,26.700284458236357
27159,"Wadena County, Minnesota",2022,9372,1721,18.36320956039266
27161,"Waseca County, Minnesota",2022,13088,2875,21.966687041564793
27163,"Washington County, Minnesota",2022,182135,87226,47.89085019353776
27165,"Watonwan County, Minnesota",2022,7565,1376,18.189028420356905
27167,"Wilkin County, Minnesota",2022,4515,1093,24.208194905869323
27169,"Winona County, Minnesota",2022,31020,9863,31.795615731785944
27171,"Wright County, Minnesota",2022,92801,30704,33.085850367991725
27173,"Yellow Medicine County, Minnesota",2022,6612,1282,19.38898971566848
28001,"Adams County, Mississippi",2022,20302,4119,20.288641513151415
28003,"Alcorn County, Mississippi",2022,24069,4240,17.61602060742033
28005,"Amite County, Mississippi",2022,9134,844,9.240201445149989
28007,"Attala County, Mississippi",2022,11712,1896,16.188524590163937
28009,"Benton County, Mississippi",2022,5418,596,11.000369139904024
28011,"Bolivar County, Mississippi",2022,20052,5448,27.169359664871333
28013,"Calhoun County, Mississippi",2022,9191,1099,11.957349581111957
28015,"Carroll County, Mississippi",2022,7391,1330,17.994858611825194
28017,"Chickasaw County, Mississippi",2022,11468,1293,11.274851761423092
28019,"Choctaw County, Mississippi",2022,5759,998,17.329397464837644
28021,"Claiborne County, Mississippi",2022,5119,1141,22.289509669857395
28023,"Clarke County, Mississippi",2022,10758,1364,12.678936605316974
28025,"Clay County, Mississippi",2022,12731,2293,18.01115387636478
28027,"Coahoma County, Mississippi",2022,13433,2691,20.032755155214772
28029,"Copiah County, Mississippi",2022,18528,3954,21.340673575129536
28031,"Covington County, Mississippi",2022,12184,1914,15.709126723571899
28033,"DeSoto County, Mississippi",2022,122411,33599,27.447696693924566
28035,"Forrest County, Mississippi",2022,47240,13541,28.664267569856055
28037,"Franklin County, Mississippi",2022,5254,866,16.482679862961554
28039,"George County, Mississippi",2022,16155,2587,16.013618074899412
28041,"Greene County, Mississippi",2022,10020,1138,11.357285429141717
28043,"Grenada County, Mississippi",2022,14635,3231,22.077212162623848
28045,"Hancock County, Mississippi",2022,33638,8196,24.365301147511744
28047,"Harrison County, Mississippi",2022,140048,34734,24.80149662972695
28049,"Hinds County, Mississippi",2022,147715,46270,31.323833056900114
28051,"Holmes County, Mississippi",2022,10747,1585,14.748301851679537
28053,"Humphreys County, Mississippi",2022,5085,947,18.623402163225173
28055,"Issaquena County, Mississippi",2022,1046,54,5.162523900573614
28057,"Itawamba County, Mississippi",2022,15997,2441,15.259111083328126
28059,"Jackson County, Mississippi",2022,98824,23319,23.59649477859629
28061,"Jasper County, Mississippi",2022,11321,1687,14.90151046727321
28063,"Jefferson County, Mississippi",2022,4926,972,19.732034104750305
28065,"Jefferson Davis County, Mississippi",2022,8072,1143,14.16005946481665
28067,"Jones County, Mississippi",2022,44140,9156,20.743090167648393
28069,"Kemper County, Mississippi",2022,5930,981,16.54300168634064
28071,"Lafayette County, Mississippi",2022,32280,14552,45.08054522924411
28073,"Lamar County, Mississippi",2022,43319,14556,33.601883699993074
28075,"Lauderdale County, Mississippi",2022,49448,10101,20.427519818799546
28077,"Lawrence County, Mississippi",2022,8086,1124,13.900568884491715
28079,"Leake County, Mississippi",2022,14465,2451,16.94434842723816
28081,"Lee County, Mississippi",2022,55410,15692,28.319797870420505
28083,"Leflore County, Mississippi",2022,17405,3346,19.224360815857512
28085,"Lincoln County, Mississippi",2022,23899,4585,19.184903134022342
28087,"Lowndes County, Mississippi",2022,38896,10156,26.110654051830522
28089,"Madison County, Mississippi",2022,73232,36284,49.54664627485252
28091,"Marion County, Mississippi",2022,16676,1879,11.267690093547614
28093,"Marshall County, Mississippi",2022,23704,3315,13.984981437732028
28095,"Monroe County, Mississippi",2022,23671,3805,16.07452156647374
28097,"Montgomery County, Mississippi",2022,6714,1133,16.87518617813524
28099,"Neshoba County, Mississippi",2022,18167,2782,15.313480486596575
28101,"Newton County, Mississippi",2022,13646,2206,16.165909424007037
28103,"Noxubee County, Mississippi",2022,6679,892,13.355292708489294
28105,"Oktibbeha County, Mississippi",2022,26082,11593,44.44827850624952
28107,"Panola County, Mississippi",2022,22135,3550,16.037948949627285
28109,"Pearl River County, Mississippi",2022,38640,6158,15.936853002070395
28111,"Perry County, Mississippi",2022,7743,835,10.78393387575875
28113,"Pike County, Mississippi",2022,25894,4334,16.737468139337295
28115,"Pontotoc County, Mississippi",2022,20499,3660,17.85452948924338
28117,"Prentiss County, Mississippi",2022,16541,3057,18.481349374282086
28119,"Quitman County, Mississippi",2022,4174,600,14.374700527072354
28121,"Rankin County, Mississippi",2022,108893,35649,32.73764153802357
28123,"Scott County, Mississippi",2022,17818,1975,11.084296778538556
28125,"Sharkey County, Mississippi",2022,2511,403,16.049382716049383
28127,"Simpson County, Mississippi",2022,17639,2904,16.46351834004195
28129,"Smith County, Mississippi",2022,9800,1419,14.479591836734693
28131,"Stone County, Mississippi",2022,11853,1694,14.291740487640258
28133,"Sunflower County, Mississippi",2022,17621,3058,17.354293172918677
28135,"Tallahatchie County, Mississippi",2022,8721,1018,11.672973282880404
28137,"Tate County, Mississippi",2022,18279,3301,18.058974779801957
28139,"Tippah County, Mississippi",2022,14263,2260,15.845193858234593
28141,"Tishomingo County, Mississippi",2022,13416,1985,14.795766249254621
28143,"Tunica County, Mississippi",2022,6189,1047,16.917111003393117
28145,"Union County, Mississippi",2022,18512,3275,17.69122731201383
28147,"Walthall County, Mississippi",2022,9323,1704,18.277378526225462
28149,"Warren County, Mississippi",2022,30071,8045,26.753350404043765
28151,"Washington County, Mississippi",2022,29380,6052,20.599046970728388
28153,"Wayne County, Mississippi",2022,12605,2501,19.841332804442683
28155,"Webster County, Mississippi",2022,6755,1210,17.912657290895634
28157,"Wilkinson County, Mississippi",2022,6148,705,11.467143786597267
28159,"Winston County, Mississippi",2022,12329,2146,17.406115662259715
28161,"Yalobusha County, Mississippi",2022,8961,1106,12.342372503068853
28163,"Yazoo County, Mississippi",2022,19377,2301,11.874903235795015
29001,"Adair County, Missouri",2022,13868,4756,34.294779348139606
29003,"Andrew County, Missouri",2022,12659,3306,26.11580693577692
29005,"Atchison County, Missouri",2022,3857,822,21.311900440757064
29007,"Audrain County, Missouri",2022,17336,2664,15.366866635902168
29009,"Barry County, Missouri",2022,24415,3638,14.900675814048741
29011,"Barton County, Missouri",2022,7997,1464,18.3068650744029
29013,"Bates County, Missouri",2022,11069,1536,13.876592284759237
29015,"Benton County, Missouri",2022,15146,2279,15.046877063251024
29017,"Bollinger County, Missouri",2022,7616,891,11.69905462184874
29019,"Boone County, Missouri",2022,111010,55191,49.717142599765786
29021,"Buchanan County, Missouri",2022,57316,13383,23.34950101193384
29023,"Butler County, Missouri",2022,28995,4031,13.902396964993965
29025,"Caldwell County, Missouri",2022,6078,1022,16.814741691345837
29027,"Callaway County, Missouri",2022,30868,7677,24.870415964753143
29029,"Camden County, Missouri",2022,33043,7453,22.555458039524257
29031,"Cape Girardeau County, Missouri",2022,52784,17753,33.63329796908154
29033,"Carroll County, Missouri",2022,5968,1238,20.74396782841823
29035,"Carter County, Missouri",2022,3586,532,14.835471277189068
29037,"Cass County, Missouri",2022,73862,20578,27.860063361403697
29039,"Cedar County, Missouri",2022,9906,1717,17.332929537653946
29041,"Chariton County, Missouri",2022,5227,1121,21.446336330591162
29043,"Christian County, Missouri",2022,60588,19312,31.874298540965206
29045,"Clark County, Missouri",2022,4607,595,12.915129151291513
29047,"Clay County, Missouri",2022,172370,60237,34.94633636943784
29049,"Clinton County, Missouri",2022,14647,3272,22.339045538335494
29051,"Cole County, Missouri",2022,53377,19107,35.79631676564812
29053,"Cooper County, Missouri",2022,11557,2698,23.345158778229642
29055,"Crawford County, Missouri",2022,16167,2197,13.589410527617988
29057,"Dade County, Missouri",2022,5543,798,14.396536171748151
29059,"Dallas County, Missouri",2022,11925,1588,13.316561844863731
29061,"Daviess County, Missouri",2022,5622,1129,20.08182141586624
29063,"DeKalb County, Missouri",2022,8719,1274,14.611767404518867
29065,"Dent County, Missouri",2022,10217,1767,17.294704903592052
29067,"Douglas County, Missouri",2022,8477,1335,15.748495930163973
29069,"Dunklin County, Missouri",2022,18633,2541,13.637095475768799
29071,"Franklin County, Missouri",2022,73034,15612,21.376345263849714
29073,"Gasconade County, Missouri",2022,10689,2068,19.34699223500795
29075,"Gentry County, Missouri",2022,4199,888,21.147892355322696
29077,"Greene County, Missouri",2022,196608,63685,32.39186604817708
29079,"Grundy County, Missouri",2022,6669,1000,14.994751836857102
29081,"Harrison County, Missouri",2022,5627,952,16.91842900302115
29083,"Henry County, Missouri",2022,15702,2494,15.88332696471787
29085,"Hickory County, Missouri",2022,6468,651,10.064935064935066
29087,"Holt County, Missouri",2022,3123,658,21.06948447006084
29089,"Howard County, Missouri",2022,6548,1729,26.405009163103237
29091,"Howell County, Missouri",2022,27255,4899,17.974683544303797
29093,"Iron County, Missouri",2022,6875,1295,18.836363636363636
29095,"Jackson County, Missouri",2022,487731,160765,32.96181706719483
29097,"Jasper County, Missouri",2022,80808,19993,24.741362241362243
29099,"Jefferson County, Missouri",2022,157831,35925,22.76168813477707
29101,"Johnson County, Missouri",2022,31537,8965,28.426927101499828
29103,"Knox County, Missouri",2022,2498,399,15.972778222578063
29105,"Laclede County, Missouri",2022,24359,4113,16.884929594810952
29107,"Lafayette County, Missouri",2022,22870,5228,22.859641451683427
29109,"Lawrence County, Missouri",2022,25424,3898,15.331969792322214
29111,"Lewis County, Missouri",2022,6369,954,14.97880357983985
29113,"Lincoln County, Missouri",2022,40408,7404,18.323104335775096
29115,"Linn County, Missouri",2022,8178,1604,19.613597456590853
29117,"Livingston County, Missouri",2022,10129,1973,19.47872445453648
29119,"McDonald County, Missouri",2022,15568,1842,11.83196300102775
29121,"Macon County, Missouri",2022,10433,1823,17.473401706124797
29123,"Madison County, Missouri",2022,8667,1395,16.095534787123572
29125,"Maries County, Missouri",2022,6063,1113,18.35724888668976
29127,"Marion County, Missouri",2022,19366,4788,24.723742641743264
29129,"Mercer County, Missouri",2022,2412,494,20.480928689883914
29131,"Miller County, Missouri",2022,17218,3634,21.105819491230108
29133,"Mississippi County, Missouri",2022,8660,1185,13.683602771362589
29135,"Moniteau County, Missouri",2022,10329,1928,18.66589214832026
29137,"Monroe County, Missouri",2022,6104,1000,16.382699868938403
29139,"Montgomery County, Missouri",2022,8029,1284,15.9920288952547
29141,"Morgan County, Missouri",2022,14928,2071,13.87325830653805
29143,"New Madrid County, Missouri",2022,11194,1459,13.03376809004824
29145,"Newton County, Missouri",2022,40171,8916,22.195115879614647
29147,"Nodaway County, Missouri",2022,12492,3254,26.0486711495357
29149,"Oregon County, Missouri",2022,6160,881,14.301948051948052
29151,"Osage County, Missouri",2022,9050,2088,23.07182320441989
29153,"Ozark County, Missouri",2022,6552,680,10.378510378510379
29155,"Pemiscot County, Missouri",2022,10286,1197,11.637176745090414
29157,"Perry County, Missouri",2022,13092,2657,20.294836541399327
29159,"Pettis County, Missouri",2022,28595,5301,18.538205980066444
29161,"Phelps County, Missouri",2022,28068,8858,31.55907082798917
29163,"Pike County, Missouri",2022,12388,1903,15.361640297061674
29165,"Platte County, Missouri",2022,73376,32516,44.31421718273005
29167,"Polk County, Missouri",2022,20930,4242,20.267558528428093
29169,"Pulaski County, Missouri",2022,29480,7942,26.940298507462686
29171,"Putnam County, Missouri",2022,3339,615,18.418688230008982
29173,"Ralls County, Missouri",2022,7423,1170,15.761821366024517
29175,"Randolph County, Missouri",2022,17188,2938,17.09332092157319
29177,"Ray County, Missouri",2022,16094,2435,15.129862060395178
29179,"Reynolds County, Missouri",2022,4529,642,14.175314638993155
29181,"Ripley County, Missouri",2022,7522,892,11.858548258441903
29183,"St. Charles County, Missouri",2022,279408,117257,41.96622859760637
29185,"St. Clair County, Missouri",2022,6828,844,12.360867018160516
29186,"Ste. Genevieve County, Missouri",2022,13199,2162,16.380028790059853
29187,"St. Francois County, Missouri",2022,47111,7303,15.501687503979964
29189,"St. Louis County, Missouri",2022,693191,319415,46.07893062662383
29195,"Saline County, Missouri",2022,14738,3683,24.989822228253495
29197,"Schuyler County, Missouri",2022,2678,331,12.359970126960418
29199,"Scotland County, Missouri",2022,2923,427,14.60827916524119
29201,"Scott County, Missouri",2022,25769,5455,21.168846288175715
29203,"Shannon County, Missouri",2022,5131,767,14.948353147534593
29205,"Shelby County, Missouri",2022,4163,731,17.559452318039874
29207,"Stoddard County, Missouri",2022,20128,2996,14.884737678855325
29209,"Stone County, Missouri",2022,24357,5020,20.61009155478918
29211,"Sullivan County, Missouri",2022,4121,593,14.389711235137103
29213,"Taney County, Missouri",2022,38856,9254,23.81614165122504
29215,"Texas County, Missouri",2022,17662,2682,15.185143245385573
29217,"Vernon County, Missouri",2022,13356,2372,17.75980832584606
29219,"Warren County, Missouri",2022,24681,4728,19.156436124954418
29221,"Washington County, Missouri",2022,16328,2004,12.273395394414504
29223,"Wayne County, Missouri",2022,8244,911,11.050460941290636
29225,"Webster County, Missouri",2022,25319,4651,18.369603854812592
29227,"Worth County, Missouri",2022,1400,219,15.642857142857142
29229,"Wright County, Missouri",2022,12186,1565,12.842606269489579
29510,"St. Louis city, Missouri",2022,215632,83271,38.61718112339542
30001,"Beaverhead County, Montana",2022,6523,2377,36.44028821094588
30003,"Big Horn County, Montana",2022,7432,1473,19.819698600645854
30005,"Blaine County, Montana",2022,4353,1035,23.77670572019297
30007,"Broadwater County, Montana",2022,5080,1131,22.263779527559056
30009,"Carbon County, Montana",2022,8213,2578,31.389260927797398
30011,"Carter County, Montana",2022,994,212,21.32796780684105
30013,"Cascade County, Montana",2022,57794,15952,27.601481122607886
30015,"Chouteau County, Montana",2022,4079,1000,24.515812699190977
30017,"Custer County, Montana",2022,8580,2285,26.63170163170163
30019,"Daniels County, Montana",2022,1180,307,26.016949152542374
30021,"Dawson County, Montana",2022,6222,1532,24.62230793956927
30023,"Deer Lodge County, Montana",2022,7387,1494,20.224719101123593
30025,"Fallon County, Montana",2022,1945,352,18.097686375321338
30027,"Fergus County, Montana",2022,8568,2363,27.579365079365083
30029,"Flathead County, Montana",2022,75750,26431,34.892409240924096
30031,"Gallatin County, Montana",2022,77076,40762,52.885463698168046
30033,"Garfield County, Montana",2022,687,147,21.397379912663755
30035,"Glacier County, Montana",2022,8421,1724,20.472627953924714
30037,"Golden Valley County, Montana",2022,654,153,23.394495412844037
30039,"Granite County, Montana",2022,2581,812,31.46067415730337
30041,"Hill County, Montana",2022,10008,2367,23.651079136690647
30043,"Jefferson County, Montana",2022,8988,2990,33.266577659101024
30045,"Judith Basin County, Montana",2022,1452,396,27.27272727272727
30047,"Lake County, Montana",2022,22064,7048,31.94343727338651
30049,"Lewis and Clark County, Montana",2022,50662,21640,42.71446054241838
30051,"Liberty County, Montana",2022,1363,371,27.21936903888481
30053,"Lincoln County, Montana",2022,15504,2707,17.46001031991744
30055,"McCone County, Montana",2022,1340,286,21.343283582089555
30057,"Madison County, Montana",2022,6951,2199,31.63573586534312
30059,"Meagher County, Montana",2022,1490,540,36.241610738255034
30061,"Mineral County, Montana",2022,3459,901,26.047990748771323
30063,"Missoula County, Montana",2022,81050,36061,44.492288710672426
30065,"Musselshell County, Montana",2022,3692,728,19.718309859154928
30067,"Park County, Montana",2022,13482,4900,36.3447559709242
30069,"Petroleum County, Montana",2022,323,77,23.8390092879257
30071,"Phillips County, Montana",2022,3028,607,20.046235138705416
30073,"Pondera County, Montana",2022,4119,901,21.874241320708908
30075,"Powder River County, Montana",2022,1373,350,25.491624180626367
30077,"Powell County, Montana",2022,5489,1064,19.38422299143742
30079,"Prairie County, Montana",2022,950,213,22.42105263157895
30081,"Ravalli County, Montana",2022,33694,9703,28.79741200213688
30083,"Richland County, Montana",2022,7543,1068,14.158822749569136
30085,"Roosevelt County, Montana",2022,6182,1226,19.83176965383371
30087,"Rosebud County, Montana",2022,5134,998,19.439033891702376
30089,"Sanders County, Montana",2022,9732,1760,18.08466913275791
30091,"Sheridan County, Montana",2022,2643,674,25.501324252743096
30093,"Silver Bow County, Montana",2022,24314,6725,27.658961914946122
30095,"Stillwater County, Montana",2022,6538,1914,29.275007647598656
30097,"Sweet Grass County, Montana",2022,2593,612,23.60200539915156
30099,"Teton County, Montana",2022,4253,1084,25.487890900540794
30101,"Toole County, Montana",2022,3554,792,22.28474957794035
30103,"Treasure County, Montana",2022,538,173,32.15613382899628
30105,"Valley County, Montana",2022,5374,1054,19.612951246743577
30107,"Wheatland County, Montana",2022,1522,315,20.69645203679369
30109,"Wibaux County, Montana",2022,773,174,22.509702457956017
30111,"Yellowstone County, Montana",2022,113507,38889,34.26132309020589
31001,"Adams County, Nebraska",2022,20343,5503,27.051074079535958
31003,"Antelope County, Nebraska",2022,4288,878,20.475746268656717
31005,"Arthur County, Nebraska",2022,315,99,31.428571428571427
31007,"Banner County, Nebraska",2022,510,155,30.392156862745097
31009,"Blaine County, Nebraska",2022,322,67,20.80745341614907
31011,"Boone County, Nebraska",2022,3747,674,17.98772351214305
31013,"Box Butte County, Nebraska",2022,7434,1343,18.06564433683078
31015,"Boyd County, Nebraska",2022,1343,227,16.902457185405808
31017,"Brown County, Nebraska",2022,1988,424,21.32796780684105
31019,"Buffalo County, Nebraska",2022,31028,10911,35.16501224700271
31021,"Burt County, Nebraska",2022,4723,1105,23.396146517044254
31023,"Butler County, Nebraska",2022,5785,1464,25.306828003457216
31025,"Cass County, Nebraska",2022,18457,5772,31.272687869101155
31027,"Cedar County, Nebraska",2022,5583,1301,23.302883754253987
31029,"Chase County, Nebraska",2022,2570,627,24.396887159533073
31031,"Cherry County, Nebraska",2022,3749,972,25.92691384369165
31033,"Cheyenne County, Nebraska",2022,6642,1583,23.833182776272206
31035,"Clay County, Nebraska",2022,4181,902,21.573786175556087
31037,"Colfax County, Nebraska",2022,6596,846,12.825955124317767
31039,"Cuming County, Nebraska",2022,6124,1467,23.954931417374265
31041,"Custer County, Nebraska",2022,7313,1887,25.803363872555725
31043,"Dakota County, Nebraska",2022,12896,1839,14.260235732009926
31045,"Dawes County, Nebraska",2022,5179,1866,36.03012164510523
31047,"Dawson County, Nebraska",2022,15509,2485,16.022954413566318
